url,모델명,제품소재,색상,사이즈,제조사,제조국,제조연월,품질보증기준,A/S 책임자와 전화번호,상품특징,대표이미지,판매가,제품 주소재,"크기, 중량",종류,소재,크기
https://www.k-village.co.kr/goods/DMM24261Z1,SUMMER VIBE (썸머 바이브) α 긴팔 래쉬가드 (Black),"겉감:나일론 80% , 겉감:폴리우레탄 20%",Black,"M,L,XL,XXL",(주)아이더,베트남,2024년 01월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[바캉스 시즌 몸에 달라 붙는 래쉬가드가 부담스러운 분들께 추천하는 남성용 긴팔 긴기장 그래픽 래쉬가드]
- 착용 계절 : 여름
- 핏 : 루즈핏
- 기장 : 기본 기장 (L 사이즈 기준 기장 67CM)
'- 몸에 타이트하게 붙지 않아 가벼운 물놀이에도 활용이 좋은 래쉬가드입니다.
- 가슴 부위에는 바캉스 시즌 그래픽이 프린트로 적용되었습니다.
- DMM24358 숏 팬츠와 세트 또는 단품 착장이 가능합니다.
- 래쉬가드 소재로, 세탁 시에는 물에 오래 담궈두지 않고 찬물 단독 세탁으로 관리가 필요합니다.
- 래쉬가드 취급 주의 TAG을 통해 취급 주의 방법에 대해 확인해주세요.",https://contents.k-village.co.kr/Prod/2024/D/DMM24261Z1/DMM24261Z1_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,79000,,,,,
https://www.k-village.co.kr/goods/DUS24G21Z1,로드하이커 미드 (Z1) (Black),,Black,"230,235,240,245,250,255,260,265,270,275,280,285",(주)아이더,한국,,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[카본 웨이브의 탄성력에 가벼움을 더하여 최고의 연비를 발휘]
- 이중경도의 미드솔 구조와 HYPER BOOM 미드솔 소재로 하이킹 활동시 충격흡수와 안정성을 제공
- 다양한 환경에서 우수한 접지력을 발휘하는 X- GRIP 아웃솔 사용
- 무재봉 갑피로 발에 거슬림 없는 유연한 착화감과 앵클 패딩으로 부드럽게 감싸주는 내패딩
- 레이스 락 D링이 신 끈을 고정해주어 격한 아웃도어 활동에도 풀리지 않고 피팅을 조여줌
- 중량:447g (260mm)",https://contents.k-village.co.kr/Prod/2024/D/DUS24G21Z1/DUS24G21Z1_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,259000,"갑피재료:겉감-합성가죽 + 폴리에스터 100% + TPR, 안감1-GORE-TEX(나일론 100%), 안감2-폴리에스터 100% / 창소재:X-GRIP(부틸30%) + PHYLON + CARBON 20% * NYLON",중량:447g (260mm),,,
https://www.k-village.co.kr/goods/DMM21222N4,OSCAR (오스카) 남성 아이스 라운드 티셔츠,겉감1:폴리에스터85%폴리우레탄15% 겉감2:폴리에스터92%폴리우레탄8%,Navy,"M,L,XL,XXL",(주)아이더,베트남,2021년05월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1644-7781,"여름 남성 아이스 라운드 티셔츠
라글란 절개에 시즌 모티브 프린트 적용
통기성이 뛰어난 메쉬와 냉감 소재 하이브리드한 제품
아이더의 독자적인 ICE T 기술을 적용해 착장 시 쾌적한 상태 유지에 탁월한 제품",https://contents.k-village.co.kr/Prod/2021/E/DMM21222N4/DMM21222N4_DF_01.JPG/k2dims/resize/520/extent/520x694/optimize,79000,,,,,
https://www.k-village.co.kr/goods/DWM24101N4,ESSENTIAL (에센셜) 여성 플레르 하이브리드 자켓 (Navy),겉감1:나일론 90% 폴리우레탄 10% / 겉감2:폴리에스터 96% 폴리우레탄 4% / 안감:폴리에스터 100%,Navy,"S,M,L,XL,XXL",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[흡한속건이 뛰어난 용융사 배색의 ESSENTIAL (에센셜) β 플레르 하이브리드 자켓]
- 착용 계절 : 여름
- 핏 : 레귤러 핏
- 기장 : 힙까지 오는 기장감 (S 사이즈 기준 기장 62CM)
- 여름시즌 가볍게 착용하기 좋은 저데니아 경량 소재와 흡한속건 및 통기성이 뛰어난 용융사 소재를 하이브리드한 제품
- 용융사 배색이 허리까지 감싸 날씬해 보이는 효과
- 후드 탈부착으로 다양한 연출이 가능한 제품
- 총장 길이와 핏을 조정할 수 있는 밑단 스트링
- 소매로 유입되는 바람을 차단해주며 소매 기장감을 조정할 수 있는 벨크로 비죠 
- 외부 활동시 수납이 편리한 포켓 지퍼",https://contents.k-village.co.kr/Prod/2024/D/DWM24101N4/DWM24101N4_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,189000,,,,,
https://www.k-village.co.kr/goods/DMM25689E1,POP 슈팅 남성 멀티 베스트 (L/Beige),겉감:나일론 100% / 배색:폴리에스터 100%,Light Beige,"M,L,XL,XXL",(주)아이더,베트남,2024년 11월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[다용도의 수납 포켓을 통한 남성용 멀티 포켓 베스트]
- 착용 계절 : 여름
- 브이넥 형으로 활용도가 좋은 제품
- 가슴 상단 및 등판에는 메쉬 소재를 하이브리드하여 통기성이 우수합니다.
- 가슴에 아이더 로고를 전사 포인트로 적용하였습니다.
- 가슴 및 사이드 포켓에는 아웃포켓 등이 적용되어 수납성이 매우 우수합니다.",https://contents.k-village.co.kr/Prod/2025/D/DMM25689E1/DMM25689E1_DG_01.jpg/k2dims/resize/520/extent/520x694/optimize,140000,,,,,
https://www.k-village.co.kr/goods/DMM21151W4,ALBI (알비) UNI 방풍자켓,겉감나일론100% 안감폴리에스터100%,Vanilla,"S,M,L,XL",(주)아이더,인도네시아,2020년12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1644-7781,"여름 방풍 자켓 내추럴한 외관의 경량 소재 사용 
등쪽 메쉬 안감 사양 적용 지퍼 포인트 디자인과 레터링 로고 포인트",https://contents.k-village.co.kr/Prod/2021/E/DMM21151W4/DMM21151W4_DF_01.JPG/k2dims/resize/520/extent/520x694/optimize,139000,,,,,
https://www.k-village.co.kr/goods/DWP25582K6,POP 웰딩 여성 슬림 다운 자켓 (L/Khaki),겉감1:폴리에스터 100% 겉감2:폴리에스터 100% 겉감3 폴리에스터 97% 폴리우레탄 3% / 안감1:나일론 100% 안감2:폴리에스터 100% / 충전재1 우모(오리)솜털 90% 깃털 10% 충전재2 폴리에스터 100%,Light Khaki,"S,M,L,XL",(주)아이더,미얀마,2024년 11월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[간절기 여성용 웰딩 슬림 다운 자켓 ]
- 착용 계절 : 봄
- 스텐넥 디자인으로 출퇴근 및 가벼운 아웃도어 활동에 활용이 가능합니다.
- 봉제선이 없어 다운 삼출이 없는 웰딩 공법으로 만들어진 제품입니다.
- 사이드 포켓을 통한 가벼운 수납이 가능합니다.
- CHINA GOOSE 90:10 600FP 충전재가 적용되었습니다.",https://contents.k-village.co.kr/Prod/2025/D/DWP25582K6/DWP25582K6_DG_01.jpg/k2dims/resize/520/extent/520x694/optimize,290000,,,,,
https://www.k-village.co.kr/goods/DMM24215W2,ON THE ROCK (온더락) 하이브리드 남성 우븐 반팔라운드 티셔츠 (White),"겉감2:나일론 86% , 겉감2:폴리우레탄 14% , 겉감1:나일론 86% , 겉감1:폴리우레탄 14%",White,"M,L,XL,XXL,3XL",(주)아이더,인도네시아,2024년 02월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[여름 남성 온더락 우븐 반팔라운드 티셔츠]
- 착용계절 : 여름
- 핏 : 레귤러 핏
- 신축성이 우수한 나일론 스판 소재를 적용한 제품으로 편안한 착용감을 제공합니다.
- 상판에 통기성이 우수한 도트타공 소재를 하이브리드한 제품입니다.
- 네크라인에 접촉냉감의 ICE 밴드를 적용하여 여름철 시원하고 쾌적한 착용감을 제공합니다.
- 베이직한 디자인과 컬러감으로 활용도가 높은 제품입니다.",https://contents.k-village.co.kr/Prod/2024/D/DMM24215W2/DMM24215W2_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,99000,,,,,
https://www.k-village.co.kr/goods/DMM242185Y,ON THE ROCK (온더락) 베가 남성 우븐 반팔폴로티 (P/Gold),겉감:폴리에스터 89% 폴리우레탄 11%,P/GOLD,"M,L,XL,XXL",(주)아이더,베트남,2023년 11월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[여름 남성 주력 온더락 우븐 반팔폴로 티셔츠]
- 착용계절 : 여름
- 핏 : 레귤러 핏
- 아웃도어 활동과 일상 생활에서도 착용가능한 범용성 높은 제품입니다.
- 신축성이 우수하며 가벼운 폴리 스판 우븐소재를 적용하여 편안한 착용감을 제공합니다.
- 강화된 냉감 PCM 프린트 기술을 적용하여 여름철 시원하고 쾌적한 착용감을 제공합니다.
- 앞 단작 썬그립 적용하여 편의성을 확대한 제품입니다.
- 베이직한 디자인과 다양한 컬러구성으로 활용도가 높은 제품입니다.",https://contents.k-village.co.kr/Prod/2024/D/DMM242185Y/DMM242185Y_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,109000,,,,,
https://www.k-village.co.kr/goods/DMM24111Z1,ON THE ROCK (온더락) 남성 스트레치 자켓 (Black),"겉감:나일론 81% , 겉감:나일론 82% , 겉감:폴리우레탄 18% , 겉감:폴리우레탄 19% , 안감:폴리에스터 100%",Black,"M,L,XL,XXL,3XL",(주)아이더,베트남,2024년 01월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[여름시즌 가볍게 착용하기 좋은 ON THE ROCK (온더락) 남성 스트레치 자켓]
- 착용 계절 : 여름
- 핏 : 레귤러 핏
- 기장 : 힙까지 오는 기장감 ( (L 사이즈 기준 기장 69CM)
- 스트레치가 뛰어나며 소프트한 터치와 고시감있어 청량감 있는 나일론 스판 소재
- 스탠 넥으로 다운타운형 가볍게 착용 가능한 제품
- 가슴 포켓 디테일로 디자인성과 실용성이 우수
- 외부 활동시 수납이 편리한 포켓 지퍼
- 온더락 팬츠와 연계 착장이 가능한 제품
- DMM24313, DMM24314와 셋업 구성된 제품으로, 단품 또는 세트로 착용해보세요.",https://contents.k-village.co.kr/Prod/2024/D/DMM24111Z1/DMM24111Z1_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,189000,,,,,
https://www.k-village.co.kr/goods/DMM22213IC,GARFIELD (가필드) 남성 아이스롱 짚티 (ICE BLUE),"겉감:폴리에스터 92% 폴리우레탄 8%, 배색:나일론 83% 폴리우레탄 17%",Light Blue,"M,L,XL,XXL",(주)아이더,베트남,2022년 2월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1644-7781,"<남성 아이스롱 짚업 티셔츠>
-통기성이 우수한 메쉬 소재에 시즌 모티브 프린트 적용
-기능성 나일론 소재에 냉감 기능을 더해 쿨링 효과",https://contents.k-village.co.kr/Prod/2022/D/DMM22213IC/DMM22213IC_DF_01.JPG/k2dims/resize/520/extent/520x694/optimize,109000,,,,,
https://www.k-village.co.kr/goods/DWM24353GJ,NEO ICE (네오 아이스) 여성 와이드 슬랙스 팬츠 (N/Beige(Natural Beige)),"겉감:나일론 92% , 겉감:폴리우레탄 8% , 안감:폴리에스터 100%",N/BEIGE(NATURAL BEIGE),"27(70),28(73),29(76)",(주)아이더,베트남,2024년 01월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[효성의 ICE SKIN 원사로 더 시원해진 여성용 와이드 슬랙스 팬츠]
- 착용 계절 : 여름
- 핏 : 와이드 핏
- 트렌디한 와이드 슬랙스 디자인에 접촉냉감이 우수한 소재를 적용하여 한 여름까지 착용 가능합니다.
- 한 여름에도 긴 바지를 입어야 하는, 조거 형태가 싫은 분들에게 추천합니다.
- 허리에는 벨트 고리가 있어 벨트와 착용할 수 있습니다.
- 사이드 포켓과 백 포켓이 있어 소지품 수납에 용이합니다.",https://contents.k-village.co.kr/Prod/2024/D/DWM24353GJ/DWM24353GJ_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,139000,,,,,
https://www.k-village.co.kr/goods/DMM24265K8,DAILY (데일리) 남성 반팔 폴로 티셔츠 (D/Khaki),겉감:폴리에스터 100%,Dark Khaki,"M,L,XL,XXL,3XL",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[Sorona COOL TOUCH 원사로 더 시원해진 잠재권축 소재의 남성용 반팔 폴로 티셔츠]
- 착용 계절 : 여름
- 핏 : 레귤러 핏
- 기장 : 일반 기장 (L 사이즈 기준 69CM)
- 일반 Sorona 잠재권축 소재에 ICE 원사를 추가하여 접촉냉감이 뛰어난 소재가 적용되었습니다.
- 일상생활부터 아웃도어 활동까지 편안한 착용감과 우수한 흡한속건 기능을 제공합니다.
- 베이직한 디자인과 컬러감으로 활용도가 높은 제품입니다.
- 가슴에 와펜으로 포인트를 준 디자인입니다.",https://contents.k-village.co.kr/Prod/2024/D/DMM24265K8/DMM24265K8_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,89000,,,,,
https://www.k-village.co.kr/goods/DWM25385Z1,POP 여름 우븐 여성 트레이닝 팬츠 (Black),겉감:나일론 87% 폴리우레탄 13% / 안감:폴리에스터 100%,Black,"XS,M,L,XL",(주)아이더,미얀마,2024년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[활동성이 우수한 나일론 스트레치 소재가 적용된 여성용 트레이닝 팬츠]
- 착용 계절 : 여름
- 시원한 터치의 나일론 스트레치 소재가 적용되었습니다.
- 허리 전체 이밴드가 적용되어 편안한 착용감이 특징입니다.
- 허리 안사양에는 스트링이 적용되어 사이즈 조절이 가능합니다.
- 아이더 로고 전사가 적용되었습니다.
- 사이드 포켓을 통한 가벼운 수납이 가능합니다.",https://contents.k-village.co.kr/Prod/2025/D/DWM25385Z1/DWM25385Z1_DG_01.jpg/k2dims/resize/520/extent/520x694/optimize,140000,,,,,
https://www.k-village.co.kr/goods/DWP25282P3,POP 솔리드 여성 긴팔 폴로 티셔츠 (Indian Pink),겉감:폴리에스터 91% 폴리우레탄 9%,Indian Pink,"S,M,L,XL",(주)아이더,베트남,2024년 10월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[신축성이 뛰어나 착용감이 우수한 소재를 적용한 여성용 폴로 티셔츠]
- 착용 계절 : 봄
- 신축성이 우수하고 좋아 활용도가 높은 제품입니다.
- 가슴에는 아이더 로고 그래픽이 전사로 적용되었습니다.
- 베이직한 디자인과 컬러감으로 활용도가 높은 제품입니다.",https://contents.k-village.co.kr/Prod/2025/D/DWP25282P3/DWP25282P3_DG_01.jpg/k2dims/resize/520/extent/520x694/optimize,115000,,,,,
https://www.k-village.co.kr/goods/DMM24291Z1,POP 쿼드라 남성 반팔 라운드 티셔츠 (Black),겉감:폴리에스터 100%,Black,"M,L,XL,XXL,3XL",(주)아이더,베트남,2023년 11월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[가볍고 착용감이 우수한 와플 조직 소재를 적용한 남성용 반팔 라운드 티셔츠]
- 착용 계절 : 여름
- 은은한 와플 조직감으로 통기성이 우수하여 활용도가 높은 제품입니다.
- 가슴에 아이더 로고 전사로 포인트를 주었습니다.",https://contents.k-village.co.kr/Prod/2024/D/DMM24291Z1/DMM24291Z1_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,80000,,,,,
https://www.k-village.co.kr/goods/JUM23201W4,TOUR (투르) 키즈 UNI 반팔 라운드 티셔츠 (Vanilla),겉감1:면 70% 폴리에스터 30% / 겉감2:면 95% 폴리우레탄 5%,Vanilla,"120,130,145,155,165",(주)아이더,베트남,22년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[키즈 UNI 그래픽 반팔 라운드 티셔츠]
-C/P 소재 적용으로 터치감이 부드럽고 청량함
-등판 시즌 컨셉 그래픽 프린트 적용",https://contents.k-village.co.kr/Prod/2023/D/JUM23201W4/JUM23201W4_DF_01.JPG/k2dims/resize/520/extent/520x694/optimize,49000,,,,,
https://www.k-village.co.kr/goods/DMP24232Z9,HERITAGE (헤리티지) 남성 라운드 티셔츠 (Midnight),겉감:폴리에스터 87% 폴리우레탄 13% / 배색:나일론 57% 면 43%,Midnight,"M,L,XL,XXL",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[신축성이 우수한 흡습속건 기능성 소재가 적용된 헤리티지 라운드 긴팔 티셔츠]
- 착용 계절 : 봄
- 핏 : 레귤러 핏
- 기장 : 일반 기장 (L 사이즈 기준 68CM)
- 신축성이 우수한 백면 조직감 소재를 적용하여 편안한 활동성 제공
- 소매에 우븐 배색 포켓을 적용하여 디자인 포인트와 수납의 편리성 제공
- 오도롬프 봉제 방식을 적용하여 편안한 착용감 제공
- 헤리티지만의 포인트 라벨을 사이드쪽에 적용하여 디자인 포인트를 줌",https://contents.k-village.co.kr/Prod/2024/D/DMP24232Z9/DMP24232Z9_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,99000,,,,,
https://www.k-village.co.kr/goods/DMP24355Z1,NEO 2.4 (네오 2.4) 남성 우븐 트레이닝 팬츠 (Black),겉감:나일론 89% 폴리우레탄 11% / 안감:폴리에스터 100%,Black,"M,L,XL,XXL",(주)아이더,베트남,2023년 11월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[우븐 스트레치 원단으로 아웃도어 활동부터 일상생활까지 편안한 착용이 가능한 남성용 트레이닝 팬츠]
- 착용 계절 : 봄
- 허리 전체 밴딩 처리와 스트링이 내장되어있어 편하게 착용 가능합니다.
- 밑단에 발목을 잡아주는 밴드가 내장된 조거 팬츠 스타일입니다.
- 사이드 포켓, 뒷 포켓을 통해 가벼운 수납이 가능합니다.
- DMP24156과 셋업 구성된 제품으로, 단품 또는 세트로 착용해보세요.",https://contents.k-village.co.kr/Prod/2024/D/DMP24355Z1/DMP24355Z1_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,119000,,,,,
https://www.k-village.co.kr/goods/DMM25383Z6,POP 트리코트 트레이닝 남성 7부 팬츠 (Carbon),겉감:나일론 77% 폴리우레탄 23%,Carbon,"M,L,XL,XXL",(주)아이더,인도네시아,2024년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[활동성이 우수한 트리코트 소재가 적용된 남성용 7부 팬츠]
- 착용 계절 : 여름
- 허리 전체 이밴드가 적용되어 편안한 착용감이 특징입니다.
- 허리 안사양에는 스트링이 적용되어 사이즈 조절이 가능합니다.
- 아이더 로고 전사가 적용됨.
- 사이드 포켓을 통한 가벼운 수납이 가능함.
- DMM25382 트리코트 팬츠류와 함께 세트로 착장해보세요.",https://contents.k-village.co.kr/Prod/2025/D/DMM25383Z6/DMM25383Z6_DG_01.jpg/k2dims/resize/520/extent/520x694/optimize,115000,,,,,
https://www.k-village.co.kr/goods/DWP25184N4,POP 3L 마운틴 여성 방풍 자켓 (Navy),겉감:폴리에스터 100% / 안감:폴리에스터 100%,Navy,"S,M,L,XL,XXL",(주)아이더,베트남,2024년 10월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[베이직한 디자인의 간절기 여성용 3L 방풍 자켓]
- 착용 계절 : 봄
- 솔리드 디자인에 뉴트럴한 컬러감이 적용된 제품입니다.
- 봄 간절기 산행 시 방풍 자켓으로 적합합니다.
- 안감이 없어 가볍고, 3LAYER 소재로 원단 방수 기능이 좋은 제품입니다.
- 후드 탈부착 디자인으로 활용도가 좋습니다.
- 가슴과 소매에 아이더 로고 전사가 포인트로 적용되었습니다.",https://contents.k-village.co.kr/Prod/2025/D/DWP25184N4/DWP25184N4_DG_01.jpg/k2dims/resize/520/extent/520x694/optimize,245000,,,,,
https://www.k-village.co.kr/goods/DWS24N55G8,아르브 (G8) (Green),,Green,"230,235,240,245,250,255",(주)아이더,한국,,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[풍성한 쿠셔닝을 겸비한 스니커즈]
- 고무창을 쓰는 일반적인 스니커즈와는 달리 쿠셔닝 미드솔로 설계되어 경량과 편안한 착화감을 느낄 수 있음
- 아이더에서 개발된 새로운 아웃솔 테크놀로지인 'THIN BASE'는 가벼움과 접지력을 동시에 제공
- 중량:262g (240mm기준)",https://contents.k-village.co.kr/Prod/2024/D/DWS24N55G8/DWS24N55G8_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,139000,"갑피소재:겉감:천연소가죽(스프리트)+합성피혁+폴리에스터100%, 안감:폴리에스터100% / 창소재:PHYLON + RUBBER",중량:262g (240mm기준),,,
https://www.k-village.co.kr/goods/DWM23246P1,BASIC W (베이직 W) 여성 반팔 티셔츠 (L/Pink),겉감 폴리에스터 100%,Light Pink,"XS,M,L",(주)아이더,인도네시아,2023년 01월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[여성 전용 핏 변형 라운드 티셔츠]
-잠재권축사 소재를 사용하여 착용감이 우수함
-밑단 스트링 조절이 가능하여 여러가지 코디 연출 가능 
-RECYCLE POLYESTER 를 사용하여 친환경 이미지를 부여",https://contents.k-village.co.kr/Prod/2023/D/DWM23246P1/DWM23246P1_DF_01.JPG/k2dims/resize/520/extent/520x694/optimize,69000,,,,,
https://www.k-village.co.kr/goods/DUA24A02JQ,카티즈 이지 티피 텐트 (COTTAGE TIPI) (Green Grey),,,FREE,(주)아이더,중국,,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[원터치로 간편하게 즐길 수 있는 감성적인 디자인의 인디언 텐트]
- 캠퍼들에게 근본으로 불리는 인디언 텐트를 아이더만의 노하우와 감각적인 디자인으로 이지하게 풀어낸 텐트.
- 인디언 텐트 설치시 가장 불편했던 중앙 폴대를 세우는 과정을 간소화하여, 오토 방식의 4면 폴대를 쭉 당기면 끝!
- 이너텐트, 플라이, 캐노피 3단 구성으로 3WAY로 상황에 따라 다양하게 활용 가능.
- 동급 텐트 대비 30% 이상 가벼운 12kg의 경량화된 무게로 누구나 간편히 접어 캐리백에 보관 및 이동이 용이.
- 성인 4인까지 수용 가능한 내부 면적(238*238)과 2m의 높은 천장으로 넓은 공간감과 편의성 제공.
- 4면의 메인도어와 윈도우가 탁 트인 360도 서라운드 뷰를 제공하며, 천장의 벤틸레이션창으로 뛰어난 통기성까지.
- 메인도어와 윈도우에 고밀도 메쉬를 적용하여, 외부로 유입되는 해충을 완벽 차단.
- 아웃도어 브랜드만의 고 기능성 소재를 적용하여, 뛰어난 내구성과 방수효과를 자랑(고밀도 68D 립스탑 폴리에스터 원단)
- 캐노피 확장형 플라이까지 설치 시, 최대 3,000mm의 내수압 강도를 지녀 우중 캠핑도 걱정없이!
- 립스탑 소재에 UPF50+의 자외선 차단 코팅 가공을 통해 이너 플라이 만으로도 97%의 자외선을 차단.

구성품
이너텐트, 플라이, 그라운드시트, 펙(18ea), 스트링(8ea), 스토퍼(8ea), 웨빙 버클 스트랩(2ea), 리페어킷, 폴(2ea), 캐리백

치수
이너텐트: (L)238*(W)238*(H)205 cm
플라이설치: (L)288*(W)368*(H)215 cm

내수압
플라이: 3,000mm (UV50+)
이너텐트: 1,500mm
바닥&그라운드시트: 2,000mm

수용인원: 4인

무게: 약 12.1kg",https://contents.k-village.co.kr/Prod/2024/D/DUA24A02JQ/DUA24A02JQ_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,520000,,,텐트,상세페이지참조,
https://www.k-village.co.kr/goods/DMM24257W2,BASIC (베이직) 남성 ICE 반팔 라운드 티셔츠 (White),겉감:폴리에스터 100%,White,"M,L,XL,XXL,3XL",(주)아이더,인도네시아,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[Sorona COOL TOUCH 원사로 더 시원해진 잠재권축 소재의 남성용 반팔 라운드 티셔츠]
- 착용 계절 : 여름
- 핏 : 레귤러 핏
- 기장 : 일반 기장 (L 사이즈 기준 69CM)
- 일반 Sorona 잠재권축 소재에 ICE 원사를 추가하여 접촉냉감이 뛰어난 소재가 적용되었습니다.
- PCM 가공 프린트가 적용되어 접촉 냉감을 통해 더욱 더 시원한 착용감을 제공합니다.
- 일상생활부터 아웃도어 활동까지 편안한 착용감과 우수한 흡한속건 기능을 제공합니다.
- 베이직한 디자인과 컬러감으로 활용도가 높은 제품입니다.
- Y/MUSTARD, WHITE 컬러 각각 다른 모티브의 그래픽이 적용됨.",https://contents.k-village.co.kr/Prod/2024/D/DMM24257W2/DMM24257W2_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,79000,,,,,
https://www.k-village.co.kr/goods/DWP25184K6,POP 3L 마운틴 여성 방풍 자켓 (L/Khaki),겉감:폴리에스터 100% / 안감:폴리에스터 100%,Light Khaki,"S,M,L,XL,XXL",(주)아이더,베트남,2024년 10월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[베이직한 디자인의 간절기 여성용 3L 방풍 자켓]
- 착용 계절 : 봄
- 솔리드 디자인에 뉴트럴한 컬러감이 적용된 제품입니다.
- 봄 간절기 산행 시 방풍 자켓으로 적합합니다.
- 안감이 없어 가볍고, 3LAYER 소재로 원단 방수 기능이 좋은 제품입니다.
- 후드 탈부착 디자인으로 활용도가 좋습니다.
- 가슴과 소매에 아이더 로고 전사가 포인트로 적용되었습니다.",https://contents.k-village.co.kr/Prod/2025/D/DWP25184K6/DWP25184K6_DG_01.jpg/k2dims/resize/520/extent/520x694/optimize,245000,,,,,
https://www.k-village.co.kr/goods/DMM24304C6,CORE (코어) 남성 5부 팬츠 (D/Grey),"겉감:나일론 90% , 허리벨트:폴리에스터 70% , 허리벨트:폴리우레탄 30% , 겉감:폴리우레탄 10% , 안감:폴리에스터 100%",Dark Grey,상세페이지참조,(주)아이더,베트남,2024년 01월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[에센셜 코어 5부 팬츠]
- 착용 계절 : 여름
- 핏 : 5부 스탠다드 핏
- 사이드 포켓 디테일의 베이직 5부 팬츠
- 신축성이 우수한 나일론 스판 소재를 적용하여 아웃도어 활동에 적합한 착용감 제공
- 뒤 사각 스티치 포켓 적용
- 좌우 사이드 이밴드가 적용된 오픈형 팬츠
- 벨트가 함께 제공되어 착장에 용이",https://contents.k-village.co.kr/Prod/2024/D/DMM24304C6/DMM24304C6_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,119000,,,,,
https://www.k-village.co.kr/goods/DWM25283W9,POP 트위스팅 여성 반팔 폴로 티셔츠 (CREAM BEIGE),겉감1:폴리에스터 95% 폴리우레탄 5% / 겉감2:폴리에스터 95% 폴리우레탄 5%,CREAM BEIGE,"S,M,L,XL",(주)아이더,베트남,2024년 10월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[원착사로 은은한 슬럽 소재가 적용된 여성용 반팔 폴로 티셔츠]
- 착용 계절 : 여름
- 신축성이 우수하고 통기성이 좋아 활용도가 높은 제품입니다.
- 가슴에는 아이더 로고 그래픽이 전사로 적용되었습니다.
- 소매 끝에 포인트 컬러 배색 포인트를 주었습니다.",https://contents.k-village.co.kr/Prod/2025/D/DWM25283W9/DWM25283W9_DG_01.jpg/k2dims/resize/520/extent/520x694/optimize,89000,,,,,
